"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio1.contribution","bio2.contribution","bio4.contribution","bio8.contribution","bio9.contribution","bio10.contribution","bio12.contribution","bio14.contribution","bio15.contribution","bio1.permutation.importance","bio2.permutation.importance","bio4.permutation.importance","bio8.permutation.importance","bio9.permutation.importance","bio10.permutation.importance","bio12.permutation.importance","bio14.permutation.importance","bio15.permutation.importance","type","filter"
0.831173233486943,0.0170667665130569,0.00317460317460319,0.0898617511520738,0.0528253968253968,0.521338248847926,1.09286,47.74654,7.13202,0.9501,20.11542,4.97628,2.0768,12.55108,3.35894,1.23276,16.42736,18.83318,4.70278,21.57236,19.72818,2.4257,9.71416,5.36354,"100","pca2"
0.83594930875576,0.0189790783410138,0.0032258064516129,0.0962621607782898,0.0532741935483871,0.511912032770097,1.7058,48.01102,7.11194,0.87288,20.65128,3.47814,2.27596,12.338,3.555,0,15.94988,17.6538,5.9439,21.8813,21.24002,2.30654,9.90472,5.11986,"100","pca2"
0.833805747567844,0.0218787685611879,0.0032258064516129,0.099436763952893,0.0536741935483871,0.512063236047107,1.59614,47.448,7.60626,1.2234,20.0519,3.88758,1.826,12.96882,3.39186,1.09732,15.09278,19.72148,4.50556,20.06182,21.82628,2.6056,10.33384,4.75538,"100","pca2"
0.8331273937532,0.028209057859703,0.0032258064516129,0.0995391705069125,0.0510741935483871,0.516760829493088,1.87294,47.31694,7.27288,0.90484,20.6738,4.1385,2.49702,12.01732,3.3058,1.16182,15.21968,19.2175,3.85748,20.48226,21.51992,2.62468,10.8313,5.0853,"100","pca2"
0.834958704557092,0.0177725755248336,0.0064516129032258,0.0965181771633385,0.0678483870967742,0.508981822836662,1.81902,46.45112,7.38196,0.96796,21.08368,4.5817,2.2061,12.31116,3.1973,0.6072,16.23666,17.93792,5.01404,20.73962,21.60254,3.10512,9.71532,5.04156,"100","pca2"
0.833601075268817,0.0387792473118279,0.00634920634920635,0.0833589349718382,0.0723507936507936,0.525441065028162,2.67076,45.90216,7.03392,0.87362,20.75616,3.81866,2.28684,12.87806,3.77982,0.66702,15.49208,19.73616,4.90856,20.67464,22.29878,2.67134,8.88578,4.66558,"100","pca2"
0.831827880184332,0.0280059447004609,0.0064516129032258,0.0966205837173579,0.0486483870967742,0.520179416282642,2.41264,46.24382,6.88842,0.82414,20.99544,4.25246,2.55654,12.47916,3.34732,1.52136,14.31832,19.19264,4.9061,21.08526,22.056,2.94644,8.51074,5.46312,"100","pca2"
0.836241013824885,0.0259729493087558,0.0032258064516129,0.0934459805427547,0.0531741935483871,0.523154019457245,1.75666,47.34808,7.41142,0.9027,20.85652,4.07392,2.08272,12.4349,3.13312,1.26378,13.96834,18.44658,5.5181,21.61676,21.13908,3.09558,10.29212,4.65958,"100","pca2"
0.833147631848438,0.0140001100870456,0.0096774193548387,0.0900153609831029,0.0653225806451613,0.521384639016897,1.42776,47.10594,7.2151,0.95084,20.62776,4.67172,1.52028,13.28148,3.1991,0.71784,13.75562,19.91442,4.97344,20.32304,22.66886,2.52182,9.68606,5.4389,"100","pca2"
0.835241500256016,0.0190876292882745,0.0032258064516129,0.0900665642601127,0.0587741935483871,0.513333435739887,1.7703,48.19138,6.78932,0.88706,21.49586,3.36104,1.8329,12.62772,3.04444,0.6835,14.83562,18.40228,5.4414,20.82546,23.12948,2.8924,9.35256,4.43724,"100","pca2"
0.836572683051715,0.0159049411162314,0.0032258064516129,0.0966717869943677,0.0558741935483871,0.514628213005632,2.54838,46.94836,6.84668,1.11762,20.94422,3.1689,2.48084,12.5266,3.41842,0.03508,15.61226,18.66214,4.8993,20.44172,21.74606,2.78424,10.41952,5.3997,"100","pca2"
0.833372785458269,0.0118256886840758,0.0032258064516129,0.0868919610855095,0.0537741935483871,0.52780803891449,3.28672,47.32332,6.77868,0.92998,21.20572,2.87658,1.55872,12.76434,3.2759,3.02764,17.06656,17.90476,5.25622,20.37792,20.41002,2.41732,9.6123,3.92724,"100","pca2"
0.834799500768049,0.0163721121351766,0.00317460317460319,0.0995903737839221,0.0527253968253968,0.520309626216078,0.8986,47.09582,7.43604,1.16488,20.26072,5.29572,2.22206,12.11448,3.51168,1.0108,14.94704,17.97422,4.54884,21.84068,22.7822,2.93042,9.4699,4.49596,"100","pca2"
0.835208678955453,0.0103748079877112,0.0064516129032258,0.0868407578084998,0.0681483870967742,0.525884639016897,2.64706,47.3624,6.77102,0.92818,21.13434,3.45006,2.1099,12.25526,3.34176,0,15.09102,18.22962,5.45336,21.34668,22.35252,2.66224,9.55844,5.3062,"100","pca2"
0.831297299027138,0.021879879672299,0.0032258064516129,0.0966205837173579,0.0527741935483872,0.512779416282642,2.20344,47.55284,6.91896,0.8588,20.57496,3.97732,2.13014,12.27326,3.51036,0,15.63656,18.65542,4.72798,20.33494,22.28802,2.85738,10.3094,5.19032,"100","pca2"
0.832243074756784,0.0192866026625704,0.00317460317460319,0.0963645673323093,0.0555253968253968,0.515635432667691,2.47922,46.34778,7.46706,0.99502,20.93012,3.52522,2.41092,12.444,3.40068,1.22118,14.94338,18.42272,5.96536,20.12664,22.19674,3.35344,9.01386,4.75674,"100","pca2"
0.831300665642601,0.0208486891961085,0.0032258064516129,0.089810547875064,0.0534741935483871,0.520663645673323,1.6467,47.44146,7.44974,1.2758,20.38056,4.27296,2.04894,12.1877,3.2961,2.93382,14.48044,19.1596,4.17104,20.80184,21.79912,2.9288,8.5176,5.2078,"100","pca2"
0.82976986687148,0.0269685202252944,0.0032258064516129,0.0962109575012801,0.0653741935483871,0.52188904249872,2.95266,46.42338,7.55104,1.05548,21.36434,3.14306,1.8997,12.01864,3.5917,3.41664,17.8806,16.34558,5.23776,21.64652,17.05926,3.18388,10.12784,5.1019,"100","pca2"
0.831706221198157,0.0255589400921659,0.00317460317460319,0.0963645673323093,0.0564253968253968,0.512235432667691,2.16498,46.53176,7.3704,0.77988,20.7014,4.33588,2.42234,12.3958,3.29758,0.81362,16.5506,18.34048,5.4151,20.71598,21.40986,2.6342,9.01538,5.1048,"100","pca2"
0.834054544290835,0.0173493266769073,0.00634920634920635,0.0931387608806964,0.0667507936507937,0.516661239119304,1.26936,47.80102,7.19184,0.81322,20.01062,4.11232,2.0885,13.34642,3.36666,0.48448,15.13158,17.91258,5.25622,21.51622,22.03486,2.87438,10.18312,4.6066,"100","pca2"
0.834029902713774,0.0194578392217102,0.00317460317460319,0.0962621607782898,0.0519253968253968,0.51123783922171,1.15504,47.23068,7.06832,0.8716,20.05042,5.2981,2.1194,12.6988,3.50764,2.55486,16.1247,18.38832,4.25008,23.12036,18.88202,2.83998,9.69334,4.14636,"100","pca2"
0.83524503328213,0.0242446441372248,0.0032258064516129,0.0931387608806964,0.0557741935483871,0.511561239119304,1.44294,46.78434,7.4699,0.88458,20.33198,4.98112,2.2184,12.67432,3.21236,0.80054,13.6244,17.8757,5.42464,22.00798,21.16752,3.40482,9.3141,6.3803,"100","pca2"
0.837797964669739,0.0287905453149002,0.0096774193548387,0.0870455709165387,0.0711225806451613,0.524954429083461,2.15362,47.38332,7.01702,1.0094,21.12284,3.78588,2.317,12.16616,3.04478,1.56072,15.35894,18.9495,4.74208,20.72514,21.55478,2.4537,10.23658,4.41858,"100","pca2"
0.83408527905786,0.0278776241679467,0.0032258064516129,0.0995903737839221,0.0611483870967742,0.523309626216078,2.17566,47.42254,7.18828,0.93828,20.86104,3.48936,2.37332,12.1556,3.39588,0.35578,14.4778,17.47088,5.6445,22.04896,21.5568,2.91524,10.45842,5.07166,"100","pca2"
0.83417037890425,0.00817102406554018,0.0032258064516129,0.0932923707117256,0.0513741935483872,0.507607629288274,2.02264,47.5759,7.606,0.76284,20.88084,3.07756,2.16448,12.37184,3.53794,0.14298,14.96764,18.88606,5.11026,21.93718,20.7588,2.97114,9.85166,5.37436,"100","pca2"
0.829839324116743,0.0164448694316436,0.0032258064516129,0.0963645673323093,0.0512741935483871,0.521035432667691,2.93772,46.57268,6.9952,0.95462,20.97566,3.0599,2.172,12.8253,3.5069,0.46106,15.61822,18.75994,5.2345,21.16728,19.3598,3.02632,11.0269,5.34598,"100","pca2"
0.835563837685612,0.0247635151049667,0.0032258064516129,0.0966205837173579,0.0554741935483871,0.519479416282642,1.39922,47.61608,7.57868,0.9301,20.18496,4.25028,1.58612,12.9914,3.46324,0.00228,15.28814,19.24018,4.7994,20.99306,21.07706,2.91244,10.01086,5.6766,"100","pca2"
0.833159677419355,0.0176270967741936,0.0032258064516129,0.0869431643625192,0.0589741935483871,0.526556835637481,2.15568,47.31966,7.3059,1.20468,20.39408,3.8228,2.46096,11.69798,3.63828,0.06894,16.67546,18.31226,5.04494,21.13352,19.85196,3.15996,9.44114,6.31176,"100","pca2"
0.834420110087046,0.0152088197644649,0.0032258064516129,0.102918586789555,0.0590741935483871,0.510081413210445,0.6213,47.72408,7.141,0.89458,20.43252,5.04988,2.27302,12.61008,3.25354,0.78476,13.09642,19.68654,5.23912,21.21494,22.18584,4.0115,9.1187,4.66216,"100","pca2"
0.830988556067588,0.0228046850998464,0.0032258064516129,0.0932411674347158,0.0541741935483872,0.516858832565284,2.47706,47.33136,7.663,0.87414,20.26744,2.98794,2.29172,12.69566,3.41172,0.92212,15.2958,19.3363,5.6737,20.54686,21.67398,3.09306,9.24358,4.21458,"100","pca2"
0.833520263696877,0.0208483282130056,0.0032258064516129,0.0964669738863287,0.0528741935483871,0.524933026113671,1.92534,47.7203,7.21492,0.87128,20.87214,4.18974,2.38536,11.53466,3.28624,0.69812,15.27728,18.3038,5.56146,21.42332,20.106,3.3459,10.56968,4.71448,"100","pca2"
0.831324769585253,0.0188645852534562,0.0064516129032258,0.0932411674347158,0.0558483870967742,0.521958832565284,1.28948,47.1171,7.21836,0.88916,20.18304,4.64634,2.47606,12.703,3.47742,1.44266,14.37058,18.55988,5.27846,20.93356,22.98778,3.31342,8.9049,4.20882,"100","pca2"
0.834413722478239,0.0109369482846903,0.0032258064516129,0.0933435739887353,0.0578741935483871,0.513356426011265,2.31674,46.62586,7.01592,1.187,20.5565,3.8763,2.14242,12.60904,3.67022,0.12954,14.97338,18.62778,5.1523,20.52098,21.0954,2.89496,11.07136,5.53424,"100","pca2"
0.832164119303635,0.0220089580133129,0.0032258064516129,0.0966205837173579,0.0652741935483871,0.519979416282642,1.71034,46.8616,7.68588,1.09046,20.21912,4.14986,1.98726,12.75302,3.5425,1.25928,15.21712,19.04378,4.40328,21.41334,22.27466,3.17482,8.5634,4.65034,"100","pca2"
0.833040604198669,0.0148847977470558,0.0032258064516129,0.0965181771633385,0.0633741935483871,0.520781822836662,2.4258,48.08452,7.1028,0.84068,21.057,2.77166,1.981,12.3661,3.37048,1.21564,16.29142,18.92452,5.02574,21.08548,21.01564,2.36816,9.40342,4.66994,"100","pca2"
0.831516820276498,0.0184377880184332,0.0032258064516129,0.0964669738863287,0.0601741935483871,0.515133026113671,3.0873,46.01172,7.42046,1.04488,21.1676,2.99108,2.35174,12.55616,3.36896,1.06544,15.60672,18.10626,5.59918,22.49826,21.31718,2.59646,8.38628,4.82432,"100","pca2"
0.830864080901178,0.0197698873527906,0.00317460317460319,0.102816180235535,0.0528253968253968,0.523683819764465,1.14992,47.04246,7.63302,1.04028,20.36004,4.91398,2.47918,12.14968,3.23152,0.00494,15.48394,18.54486,4.1824,23.097,21.4106,2.86202,10.01412,4.40018,"100","pca2"
0.834232155657962,0.0164030056323605,0.0032258064516129,0.0899641577060932,0.0512741935483871,0.519235842293907,2.14448,47.22068,6.96278,0.85716,21.24042,3.28958,2.20056,12.88634,3.19798,0.46694,15.74412,18.89164,5.434,20.69774,21.44888,2.479,10.11766,4.72004,"100","pca2"
0.833342869943676,0.0143393215565796,0.0032258064516129,0.0996415770609319,0.0580741935483871,0.509558422939068,2.49204,47.35134,7.00202,0.78384,20.29832,3.78348,1.93146,12.84684,3.51062,0.16626,17.20692,18.62524,4.54406,20.5299,21.67792,2.28508,10.58326,4.38134,"100","pca2"
0.833928622631848,0.0128823451100871,0.0032258064516129,0.0963645673323093,0.0508741935483871,0.518835432667691,1.22072,47.06552,7.50344,0.99642,20.05724,5.41132,2.12792,12.31232,3.30516,0.9103,13.5171,19.25024,5.2011,19.76282,22.9036,2.7705,10.43556,5.2488,"100","pca2"
0.832578737839222,0.0310570686123912,0.00640040962621609,0.0928827444956477,0.0593995903737839,0.511191449052739,1.2233,46.02356,7.72668,1.26628,20.59168,4.6873,2.85514,12.01198,3.61408,0.13668,17.4414,19.06966,4.47962,22.94478,17.9924,2.9484,10.606,4.38112,"100","pca2"
0.833384664618536,0.0180362775217614,0.0032258064516129,0.102918586789555,0.0517741935483871,0.506381413210445,2.31088,46.29076,7.24102,0.90948,20.6625,4.12802,2.23316,12.66254,3.56164,0.14274,15.8118,18.3101,5.33162,22.6907,20.567,2.77888,9.66702,4.70018,"100","pca2"
0.834507347670251,0.0144836200716846,0.0032258064516129,0.083410138248848,0.0560741935483871,0.526189861751152,1.46896,47.09958,7.29508,0.79878,20.90638,4.51116,2.15742,12.64992,3.11278,0.1105,17.13756,17.22144,4.80256,20.30156,20.9234,3.2201,10.92964,5.35328,"100","pca2"
0.833768906810036,0.0298418100358423,0.0032258064516129,0.106246799795187,0.0527741935483871,0.504853200204813,2.46598,46.4879,7.38196,1.00914,20.51194,3.7016,1.66514,13.40788,3.3685,0,14.4618,19.6557,5.15516,22.33806,21.88792,2.65316,9.18464,4.66356,"100","pca2"
0.833599667178699,0.0303251510496672,0.0064516129032258,0.0870455709165387,0.0722483870967742,0.519654429083461,1.63894,46.17758,7.50506,0.92646,20.86708,4.76824,2.44072,12.30926,3.36672,2.1642,13.44044,18.74648,4.58212,19.73286,23.52548,2.77412,9.70262,5.3317,"100","pca2"
0.834127598566308,0.0119414336917563,0.0032258064516129,0.0836149513568869,0.0502741935483871,0.527785048643113,2.15022,47.64528,7.29816,1.03384,21.01618,3.67128,2.05588,11.92678,3.20232,0.81596,13.70658,19.2426,5.1967,20.98824,22.0623,3.07044,9.8734,5.04374,"100","pca2"
0.836480542754736,0.0211782846902202,0.0032258064516129,0.0900665642601127,0.0545741935483871,0.512733435739887,1.7747,47.60752,7.49956,0.93412,20.08958,3.594,2.52642,12.51486,3.4592,0,16.66158,17.85358,5.56018,21.07338,20.65346,3.07014,9.84772,5.28,"100","pca2"
0.830400627240143,0.0291603046594982,0.0032258064516129,0.106246799795187,0.0602741935483871,0.511253200204813,1.68766,47.41838,7.2779,0.92954,20.48718,4.54636,2.04314,12.42224,3.18758,0.16756,15.3092,18.98516,4.84606,21.4065,20.47558,3.73072,9.50326,5.57592,"100","pca2"
0.833648617511521,0.0228944239631336,0.0032258064516129,0.103123399897593,0.0561741935483871,0.512176600102407,1.54166,47.10352,7.22216,0.94554,20.57676,4.44682,1.78804,13.34786,3.02758,0.1027,16.19124,18.5467,5.19404,21.2066,21.13174,2.91532,10.24604,4.4657,"100","pca2"
0.834473502304148,0.0136464055299539,0.0032258064516129,0.0900665642601127,0.049274193548387,0.518207629288274,3.08912,46.2596,6.98722,1.05444,21.29388,2.73004,2.36128,12.86716,3.3573,3.2863,16.51346,18.63864,4.69618,22.34884,18.2248,2.57934,8.67218,5.0403,"100","pca2"
0.834044802867383,0.0186622222222222,0.0032258064516129,0.0868919610855095,0.0536741935483871,0.52480803891449,1.17566,46.82742,7.6027,0.92284,20.28272,5.1104,2.54516,12.13628,3.39674,1.4373,14.63344,19.70634,4.89612,20.056,23.26804,2.71352,8.79542,4.49382,"100","pca2"
0.834267101894521,0.0159290271377368,0.0032258064516129,0.0996415770609319,0.0512741935483871,0.515458422939068,2.9,46.8176,7.12832,0.99694,20.82938,3.07138,2.4632,12.35538,3.43778,0.77104,14.86568,19.64852,5.6506,20.17442,21.93994,3.41562,8.59976,4.93442,"100","pca2"
0.835453584229391,0.0160571326164874,0.0032258064516129,0.0900665642601127,0.0536741935483871,0.516633435739887,1.7082,47.8756,6.77898,0.87044,20.79264,4.24764,1.91656,12.67634,3.13358,0.04162,16.56118,18.33948,5.44588,21.95584,20.43892,2.51102,10.25852,4.44754,"100","pca2"
0.832266922683052,0.0112853097798259,0.00317460317460319,0.0900153609831029,0.0600253968253968,0.518684639016897,2.71854,47.0228,7.06896,0.7901,20.99212,3.31,2.26106,12.50302,3.33344,2.10976,15.56314,18.43976,5.34054,20.73136,21.6648,2.4181,8.7871,4.9455,"100","pca2"
0.830972350230415,0.0186321658986175,0.0032258064516129,0.0995391705069125,0.0517741935483871,0.526960829493088,2.04618,45.96934,7.48032,0.78786,20.61988,4.75296,1.95108,13.29508,3.09722,5.19828,14.08646,18.47958,4.42028,20.01392,20.98022,2.87992,9.4209,4.52046,"100","pca2"
0.833067831541219,0.0215892652329749,0.0032258064516129,0.102816180235535,0.0530741935483871,0.511383819764465,2.60006,47.2557,6.65348,0.83626,20.78476,3.56172,1.6632,13.07352,3.57124,1.82948,14.60244,17.6959,4.85852,20.67672,22.42512,3.18472,10.13912,4.5879,"100","pca2"
0.8343089093702,0.0200017357910906,0.0032258064516129,0.0931899641577061,0.0554741935483871,0.524710035842294,1.71622,46.97898,7.24934,0.8566,20.9023,4.28184,2.61108,12.33276,3.07086,0.47694,15.93998,18.61548,5.15922,22.49418,20.2857,2.40734,9.30046,5.3207,"100","pca2"
0.834777867383513,0.0337534229390681,0.0032258064516129,0.102611367127496,0.0497741935483871,0.517088632872504,2.65218,47.4145,6.88798,0.9078,20.71762,3.25378,2.24564,12.57092,3.3495,0.08704,16.55404,19.46938,5.507,20.47692,21.11808,3.07862,9.36288,4.346,"100","pca2"
0.833686584741423,0.0231623911930364,0.0064516129032258,0.0997951868919611,0.0565483870967742,0.511704813108039,2.64214,47.57002,6.91348,0.8173,20.9561,3.0901,2.58534,12.23018,3.19534,0.45184,16.39058,18.82332,5.46744,21.61268,20.44956,2.85898,8.7718,5.1738,"100","pca2"
0.834838376856119,0.0314206349206349,0.0064516129032258,0.106246799795187,0.0635483870967742,0.510353200204813,1.25796,48.08848,7.14956,0.94462,20.54672,4.09098,2.0223,12.61632,3.2831,0.41398,15.67562,19.23668,5.05956,21.48044,21.14242,2.70404,10.5875,3.69978,"100","pca2"
0.835098579109063,0.0179843241167435,0.00317460317460319,0.0963133640552996,0.0474253968253968,0.5104866359447,1.48572,47.19522,7.45542,0.96794,20.52724,3.83748,2.3909,12.62552,3.51456,0.37744,15.28308,18.31528,5.25786,19.42038,22.3354,2.86318,10.20184,5.9456,"100","pca2"
0.833647183819764,0.0221012032770097,0.0032258064516129,0.0835125448028674,0.0516741935483871,0.526987455197133,1.06736,47.83986,7.38052,1.08922,20.00836,4.43292,2.30966,12.3276,3.5445,1.83312,16.23402,19.35288,4.35398,19.97812,20.29516,3.2128,9.6669,5.07298,"100","pca2"
0.832399910394265,0.0300529928315412,0.00317460317460319,0.0995391705069125,0.0597253968253968,0.513235023041475,1.3436,47.10984,7.07904,0.89316,20.65232,5.0206,1.87904,12.65876,3.36362,1.73562,15.05688,17.80372,4.96772,20.0167,21.25986,2.62134,11.14938,5.3888,"100","pca2"
0.831782629288275,0.0228373707117255,0.0032258064516129,0.0963645673323093,0.0536741935483871,0.519735432667691,2.21798,46.96772,7.00124,0.87604,20.68478,3.84818,2.58328,12.5082,3.31258,0.30038,15.67136,17.14038,5.04202,21.02356,21.4712,3.32698,10.23958,5.7846,"100","pca2"
