"","100","75","50","40","30","25","20","15","10"
"1",1,1,1,1,1,1,1,1,1
"2",1,1,1,1,1,1,1,1,1
"3",1,1,1,1,1,1,1,1,1
"4",1,1,1,1,1,1,1,1,1
"5",1,1,1,1,1,1,1,1,1
"6",1,1,1,1,1,1,1,1,1
"7",1,1,1,1,1,1,1,1,1
"8",1,1,1,1,1,1,1,1,1
"9",1,1,1,1,1,1,1,1,1
"10",1,1,1,1,1,1,1,1,1
"11",1,1,1,1,1,1,1,1,1
"12",0,0,0,0,0,0,0,0,0
"13",1,1,1,1,1,1,1,1,1
"14",1,1,1,1,1,1,1,1,1
"15",1,1,1,1,1,1,1,1,1
"16",1,1,1,1,1,1,1,1,1
"17",1,1,1,1,1,1,1,1,1
"18",1,1,1,0,1,1,0,0,0
"19",0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0
"21",1,1,1,1,1,1,1,1,1
"22",0,0,0,0,0,0,0,0,0
"23",1,1,1,1,1,1,1,1,1
"24",0,0,0,0,0,0,0,0,0
"25",1,1,1,1,1,1,1,1,1
"26",1,1,1,1,1,1,1,1,0
"27",1,1,1,1,1,1,1,1,0
"28",1,1,1,1,1,1,1,1,1
"29",1,1,1,1,1,1,1,1,1
"30",1,1,1,1,1,1,1,1,0
"31",1,1,1,1,1,1,1,1,0
"32",1,1,1,1,1,1,1,1,1
"33",1,1,1,1,0,0,0,0,0
"34",1,1,1,1,1,1,1,1,0
"35",0,0,0,0,0,0,0,0,0
"36",1,1,1,1,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0
"38",1,1,1,1,1,1,1,1,0
"39",1,1,1,1,1,0,0,0,0
"40",1,1,1,1,1,1,1,1,1
"41",1,1,1,1,1,1,1,1,1
"42",1,1,1,1,1,1,1,1,1
"43",1,1,1,1,1,1,0,0,0
"44",1,1,1,1,1,1,1,1,0
"45",1,1,1,1,0,1,0,0,0
"46",1,1,1,1,1,1,1,1,1
"47",1,1,1,1,1,0,0,0,0
"48",0,0,0,0,0,0,0,0,0
"49",1,1,1,1,1,1,1,1,1
"50",1,1,1,1,1,1,1,1,1
"51",1,1,1,1,1,1,1,1,1
"52",1,1,1,1,1,1,1,1,1
"53",1,1,1,1,1,1,1,1,0
"54",1,1,1,0,0,1,0,0,0
"55",1,1,1,1,1,1,1,1,1
"56",1,1,1,1,1,1,1,1,1
"57",0,0,0,0,0,0,0,0,0
"58",1,1,1,1,1,1,1,1,1
"59",0,0,0,0,0,0,0,0,0
"60",1,1,1,1,1,1,1,0,1
"61",1,1,1,1,1,1,1,1,1
"62",0,0,0,0,0,0,0,0,0
"63",1,1,1,1,1,1,1,1,1
"64",1,1,1,1,1,1,1,1,1
"65",1,1,1,1,1,1,1,1,1
"66",1,1,1,1,1,0,1,1,1
"67",1,1,0,0,0,0,0,0,0
"68",0,0,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0
"70",1,1,1,1,1,1,1,1,1
"71",1,1,1,1,1,1,1,0,0
"72",1,1,1,1,1,1,1,1,1
"73",0,0,0,0,0,0,0,0,0
"74",1,1,1,1,1,1,1,1,1
"75",1,1,1,1,1,0,1,0,1
"76",1,1,1,1,1,1,1,1,1
"77",0,0,0,0,0,0,0,0,0
"78",1,1,1,1,1,1,1,0,0
"79",1,1,1,0,1,0,0,1,0
"80",1,1,1,1,1,1,1,1,1
"81",1,1,1,1,1,1,0,0,0
"82",1,1,1,1,1,1,1,1,1
"83",1,1,1,1,1,1,1,1,1
"84",1,1,0,0,1,0,0,1,0
"85",1,1,1,1,1,1,1,0,0
"86",1,1,1,1,1,1,1,1,0
"87",1,1,1,1,1,1,1,0,0
"88",1,1,1,1,1,1,1,1,1
"89",1,1,1,1,1,1,0,0,0
"90",1,1,1,1,1,1,1,0,0
"91",1,1,1,1,1,1,1,1,1
"92",0,1,0,1,0,0,0,0,0
"93",1,1,1,1,1,1,1,1,1
"94",1,1,1,1,1,1,1,1,0
"95",1,1,1,1,1,1,1,1,1
"96",0,0,0,0,0,0,0,0,0
"97",1,1,1,1,1,1,1,1,0
"98",1,1,1,1,1,0,1,0,1
"99",1,1,1,1,1,1,1,0,1
"100",1,1,1,1,0,1,1,0,0
"101",1,1,1,1,1,1,1,1,1
"102",0,0,0,0,0,0,0,0,0
"103",1,1,1,0,0,0,0,0,0
"104",1,1,1,1,1,1,1,1,0
"105",1,1,1,1,1,1,1,1,1
"106",0,0,0,0,0,0,0,0,0
"107",1,1,1,1,0,1,0,0,0
"108",1,1,1,1,1,1,1,1,0
"109",1,1,1,1,0,0,1,0,0
"110",1,1,1,1,1,1,0,0,0
"111",1,1,1,1,1,1,1,1,1
"112",1,1,1,1,1,1,1,1,0
"113",0,0,0,0,0,0,0,0,0
"114",0,0,0,0,0,0,0,0,0
"115",1,1,1,1,1,1,1,1,1
"116",1,1,1,1,1,1,1,1,1
"117",0,0,0,0,0,0,0,0,0
"118",1,1,1,1,1,1,1,1,1
"119",1,1,1,1,1,1,1,1,1
"120",1,1,1,1,1,0,1,0,1
"121",1,1,1,1,0,1,1,0,0
"122",1,1,1,1,1,1,1,1,1
"123",0,0,0,0,0,0,0,0,0
