"","100","75","50","40","30","25","20","15","10"
"1",1,1,1,1,1,1,1,1,1
"2",1,1,1,1,1,1,1,1,1
"3",1,1,1,1,1,0,1,1,0
"4",0,0,0,0,0,0,0,0,0
"5",1,0,1,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0
"7",1,1,1,1,1,1,1,1,1
"8",1,1,1,1,1,1,1,1,1
"9",0,0,0,0,0,0,0,0,0
"10",1,1,1,1,1,1,0,0,0
"11",1,1,1,1,1,1,0,0,0
"12",0,0,0,0,0,0,0,0,0
"13",1,1,1,1,1,1,1,1,1
"14",0,1,0,1,0,0,0,0,0
"15",1,1,1,1,1,1,1,1,1
"16",1,1,1,1,1,1,1,1,1
"17",1,1,1,1,1,1,1,0,0
"18",0,0,0,0,0,0,0,0,0
"19",1,1,1,1,1,1,1,1,1
"20",0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0
"22",1,1,1,1,1,1,1,1,1
"23",1,1,1,1,1,1,1,1,1
"24",1,1,1,0,0,1,0,0,0
"25",1,1,1,1,1,1,1,1,1
"26",0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0
"28",0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0
"31",1,1,1,1,1,1,1,1,1
"32",1,1,1,1,1,1,1,1,1
"33",1,1,1,1,1,1,1,1,1
"34",1,1,1,1,1,1,1,1,0
"35",1,1,1,1,1,1,1,1,1
"36",1,1,1,1,1,1,1,1,0
"37",1,1,1,1,1,1,1,1,1
"38",0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0
"40",1,1,1,1,1,1,1,1,0
"41",1,1,1,1,1,1,1,0,0
"42",0,0,0,0,0,0,0,0,0
"43",1,1,1,1,1,1,1,1,1
"44",1,1,1,1,1,0,1,0,1
"45",0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0
"52",1,1,1,1,1,1,1,1,1
"53",1,1,1,1,1,1,1,1,1
"54",1,1,1,1,1,1,1,1,1
"55",1,1,1,1,1,1,1,1,0
"56",1,1,1,1,1,1,1,1,1
"57",1,1,1,1,1,1,1,1,1
"58",1,1,1,1,1,1,1,1,1
"59",1,1,1,1,1,0,1,0,1
"60",1,1,1,1,1,1,1,1,1
"61",0,0,0,0,0,0,0,0,0
"62",1,1,1,1,1,1,1,1,1
"63",1,1,1,1,0,1,0,0,0
"64",1,1,1,1,1,1,0,1,0
"65",1,1,1,1,1,1,0,1,0
"66",1,1,1,0,0,0,0,0,0
"67",1,1,1,1,1,1,1,1,1
"68",1,1,1,1,1,1,1,1,0
"69",1,1,1,1,1,1,1,1,1
"70",1,1,1,1,1,1,1,0,0
"71",1,1,1,1,1,1,1,1,0
"72",1,1,1,1,1,1,0,0,0
"73",1,1,1,1,1,1,1,0,0
"74",1,1,1,1,1,1,1,0,1
"75",1,1,1,1,1,1,1,1,0
"76",1,1,1,0,1,0,0,1,0
"77",1,1,1,1,1,1,1,0,0
"78",1,1,1,1,1,1,1,1,1
"79",1,1,1,1,1,1,1,1,0
"80",1,1,1,1,1,1,1,0,0
"81",1,0,0,0,1,0,0,0,0
"82",1,1,1,1,1,1,1,1,1
"83",1,1,1,1,1,1,1,0,0
"84",1,1,1,1,1,1,1,1,1
"85",1,1,1,1,1,1,1,0,0
"86",1,1,1,1,0,1,0,0,0
"87",1,0,1,1,1,1,1,0,0
"88",1,1,1,1,1,1,1,1,0
"89",1,1,1,1,1,1,1,0,0
"90",1,1,1,1,1,1,0,1,0
"91",1,1,1,0,1,0,0,1,0
"92",1,1,1,1,1,1,1,1,0
"93",1,0,1,1,1,1,1,0,0
"94",1,1,1,1,1,1,1,1,1
"95",0,0,0,0,0,0,0,0,0
"96",1,1,1,1,1,1,1,1,1
"97",1,1,1,1,1,1,1,1,1
"98",1,1,1,1,1,1,1,1,1
"99",0,0,0,0,0,0,0,0,0
"100",1,1,1,1,1,1,1,1,1
"101",1,1,1,1,1,1,1,1,0
"102",1,1,1,1,1,0,1,1,1
"103",1,1,1,1,1,1,1,1,1
"104",1,1,1,1,1,0,0,0,0
"105",1,1,1,1,1,1,1,1,0
"106",1,1,1,1,1,1,1,1,1
"107",1,1,0,0,0,0,0,0,0
"108",1,0,1,1,1,1,1,1,0
"109",1,1,1,1,0,1,1,0,0
"110",1,1,1,1,1,1,1,1,1
"111",1,1,1,1,1,1,1,1,0
"112",1,1,1,0,0,0,0,0,0
"113",1,1,1,1,1,1,0,1,0
"114",1,0,1,1,1,1,1,1,0
"115",1,0,1,1,1,0,1,0,0
"116",1,1,1,1,0,0,1,0,0
